Date,Time,Minute,Solar Radiation (W/m^2),Outside Temperature (T[n-1]),Inside Temperature Middle (T[n-1]),Fan on/off,Actual Temperature Middle ((T[n])
2022/12/14,19:00:18,1135,209.916667,20.322015,24,1,24
2022/12/14,19:05:19,1140,195,20.206182,24,1,23
2022/12/14,19:10:21,1145,181.583333,20.177015,23,1,23
2022/12/14,19:15:22,1150,168.166667,20.147849,23,0,23
2022/12/14,19:20:27,1155,154.75,20.118682,23,0,23
2022/12/14,19:25:28,1160,141.333333,20.089515,23,0,24
2022/12/14,19:30:28,1165,127.916667,20.060349,24,0,23
2022/12/14,19:35:29,1170,114.5,20.031182,23,0,23
2022/12/14,19:40:29,1175,101.083333,20.002015,23,0,23
2022/12/14,19:45:30,1180,87.666667,19.972849,23,0,23
2022/12/14,19:50:31,1185,74.25,19.943682,23,0,23
2022/12/14,19:55:31,1190,60.833333,19.914515,23,0,22
2022/12/14,20:00:34,1195,47.416667,19.885349,22,0,22
2022/12/14,20:05:34,1200,34,19.856182,22,0,22
2022/12/14,20:10:36,1205,31.166667,19.863682,22,0,22
2022/12/14,20:15:35,1210,28.333333,19.871182,22,0,22
2022/12/14,20:20:37,1215,25.5,19.878682,22,0,22
2022/12/14,20:25:37,1220,22.666667,19.886182,22,0,22
2022/12/14,20:30:38,1225,19.833333,19.893682,22,0,22
2022/12/14,20:35:38,1230,17,19.901182,22,0,22
2022/12/14,20:40:39,1235,14.166667,19.908682,22,0,22
2022/12/14,20:45:40,1240,11.333333,19.916182,22,0,22
2022/12/14,20:50:40,1245,8.5,19.923682,22,0,21
2022/12/14,20:55:41,1250,5.666667,19.931182,21,0,21
2022/12/14,21:00:42,1255,2.833333,19.938682,21,0,21
2022/12/14,21:05:42,1260,0,19.946182,21,0,21
2022/12/14,21:10:43,1265,0,19.923682,21,0,21
2022/12/14,21:15:45,1270,0,19.901182,21,0,21
2022/12/14,21:20:46,1275,0,19.878682,21,0,21
2022/12/14,21:25:47,1280,0,19.856182,21,0,21
2022/12/14,21:30:46,1285,0,19.833682,21,0,21
2022/12/14,21:35:49,1290,0,19.811182,21,0,21
2022/12/14,21:40:50,1295,0,19.788682,21,0,21
2022/12/14,21:45:52,1300,0,19.766182,21,0,21
2022/12/14,21:50:53,1305,0,19.743682,21,0,21
2022/12/14,21:55:54,1310,0,19.721182,21,0,21
2022/12/14,22:00:54,1315,0,19.698682,21,0,21
2022/12/14,22:05:54,1320,0,19.676182,21,0,21
2022/12/14,22:10:55,1325,0,19.685349,21,0,21
2022/12/14,22:15:56,1330,0,19.694515,21,0,21
2022/12/14,22:20:57,1335,0,19.703682,21,0,21
2022/12/14,22:25:58,1340,0,19.712849,21,0,21
2022/12/14,22:30:58,1345,0,19.722015,21,0,21
2022/12/14,22:35:59,1350,0,19.731182,21,0,21
2022/12/14,22:40:59,1355,0,19.740349,21,0,21
2022/12/14,22:45:59,1360,0,19.749515,21,0,21
2022/12/14,22:51:05,1365,0,19.758682,21,0,21
2022/12/14,22:56:05,1370,0,19.767849,21,0,21
2022/12/14,23:01:05,1375,0,19.777015,21,0,21
2022/12/14,23:06:05,1380,0,19.786182,21,0,21
2022/12/14,23:11:06,1385,0,19.788109,21,0,20
2022/12/14,23:16:06,1390,0,19.790037,20,0,20
2022/12/14,23:21:06,1395,0,19.791964,20,0,20
2022/12/14,23:26:08,1400,0,19.793891,20,0,20
2022/12/14,23:31:09,1405,0,19.795818,20,0,20
2022/12/14,23:36:08,1410,0,19.797746,20,0,20
2022/12/14,23:41:09,1415,0,19.799673,20,0,20
2022/12/14,23:46:09,1420,0,19.8016,20,0,20
2022/12/14,23:51:09,1425,0,19.803527,20,0,20
2022/12/14,23:56:11,1430,0,19.805455,20,0,20
2022/12/15,00:06:37,5,0,19.256182,20,0,20
2022/12/15,00:11:38,10,0,19.258,20,0,20
2022/12/15,00:16:37,15,0,19.259818,20,0,20
2022/12/15,00:21:38,20,0,19.261637,20,0,20
2022/12/15,00:26:39,25,0,19.263455,20,0,20
2022/12/15,00:31:40,30,0,19.265273,20,0,20
2022/12/15,00:36:41,35,0,19.267091,20,0,20
2022/12/15,00:41:42,40,0,19.268909,20,0,20
2022/12/15,00:46:44,45,0,19.270727,20,0,20
2022/12/15,00:51:45,50,0,19.272546,20,0,20
2022/12/15,00:56:47,55,0,19.274364,20,0,20
2022/12/15,01:01:47,60,0,19.276182,20,0,20
2022/12/15,01:06:47,65,0,19.262015,20,0,20
2022/12/15,01:11:47,70,0,19.247849,20,0,20
2022/12/15,01:16:47,75,0,19.233682,20,0,20
2022/12/15,01:21:49,80,0,19.219515,20,0,20
2022/12/15,01:26:49,85,0,19.205349,20,0,20
2022/12/15,01:31:51,90,0,19.191182,20,0,20
2022/12/15,01:36:52,95,0,19.177015,20,0,20
2022/12/15,01:41:51,100,0,19.162849,20,0,19
2022/12/15,01:46:53,105,0,19.148682,19,0,19
2022/12/15,01:51:53,110,0,19.134515,19,0,19
2022/12/15,01:56:54,115,0,19.120349,19,0,19
2022/12/15,02:01:53,120,0,19.106182,19,0,19
2022/12/15,02:06:53,125,0,19.107015,19,0,19
2022/12/15,02:11:53,130,0,19.107849,19,0,19
2022/12/15,02:16:54,135,0,19.108682,19,0,19
2022/12/15,02:21:54,140,0,19.109515,19,0,19
2022/12/15,02:26:55,145,0,19.110349,19,0,19
2022/12/15,02:31:58,150,0,19.111182,19,0,19
2022/12/15,02:36:59,155,0,19.112015,19,0,19
2022/12/15,02:41:59,160,0,19.112849,19,0,19
2022/12/15,02:47:00,165,0,19.113682,19,0,20
2022/12/15,02:52:00,170,0,19.114515,20,0,20
2022/12/15,02:57:01,175,0,19.115349,20,0,19
2022/12/15,03:02:02,180,0,19.116182,19,0,19
2022/12/15,03:07:03,185,0,19.106182,19,0,19
2022/12/15,03:12:03,190,0,19.096182,19,0,20
2022/12/15,03:17:04,195,0,19.086182,20,0,19
2022/12/15,03:22:05,200,0,19.076182,19,0,19
2022/12/15,03:27:04,205,0,19.066182,19,0,19
2022/12/15,03:32:06,210,0,19.056182,19,0,19
2022/12/15,03:37:07,215,0,19.046181,19,0,19
2022/12/15,03:42:07,220,0,19.036181,19,0,19
2022/12/15,03:47:07,225,0,19.026181,19,0,19
2022/12/15,03:52:07,230,0,19.016181,19,0,19
2022/12/15,03:57:08,235,0,19.006181,19,0,19
2022/12/15,04:02:08,240,0,18.996181,19,0,19
2022/12/15,04:07:11,245,0,18.992014,19,0,19
2022/12/15,04:12:12,250,0,18.987848,19,0,19
2022/12/15,04:17:14,255,0,18.983681,19,0,19
2022/12/15,04:22:14,260,0,18.979515,19,0,19
2022/12/15,04:27:14,265,0,18.975348,19,0,19
2022/12/15,04:32:15,270,0,18.971182,19,0,19
2022/12/15,04:37:15,275,0,18.967015,19,0,19
2022/12/15,04:42:16,280,0,18.962848,19,0,19
2022/12/15,04:47:18,285,0,18.958682,19,0,19
2022/12/15,04:52:18,290,0,18.954515,19,0,19
2022/12/15,04:57:19,295,0,18.950349,19,0,19
2022/12/15,05:02:20,300,0,18.946182,19,0,19
2022/12/15,05:07:21,305,0.833333,18.953682,19,0,19
2022/12/15,05:12:22,310,1.666667,18.961182,19,0,19
2022/12/15,05:17:22,315,2.5,18.968682,19,0,19
2022/12/15,05:22:23,320,3.333333,18.976182,19,0,19
2022/12/15,05:27:25,325,4.166667,18.983682,19,0,19
2022/12/15,05:32:27,330,5,18.991182,19,0,19
2022/12/15,05:37:27,335,5.833333,18.998682,19,0,19
2022/12/15,05:42:29,340,6.666667,19.006182,19,0,20
2022/12/15,05:47:29,345,7.5,19.013682,20,0,20
2022/12/15,05:52:29,350,8.333333,19.021182,20,0,20
2022/12/15,05:57:29,355,9.166667,19.028682,20,0,20
2022/12/15,06:02:36,360,10,19.036182,20,0,20
2022/12/15,06:07:36,365,20.833333,19.231182,20,0,20
2022/12/15,06:12:37,370,31.666667,19.426182,20,0,20
2022/12/15,06:17:37,375,42.5,19.621182,20,0,20
2022/12/15,06:22:37,380,53.333333,19.816182,20,0,21
2022/12/15,06:27:38,385,64.166667,20.011182,21,0,21
2022/12/15,06:32:38,390,75,20.206183,21,0,22
2022/12/15,06:37:40,395,85.833333,20.401183,22,0,22
2022/12/15,06:42:41,400,96.666667,20.596183,22,0,23
2022/12/15,06:47:40,405,107.5,20.791183,23,0,24
2022/12/15,06:52:42,410,118.333333,20.986183,24,0,25
2022/12/15,06:57:41,415,129.166667,21.181183,25,0,26
2022/12/15,07:02:41,420,140,21.376183,26,0,26
2022/12/15,07:07:41,425,156.75,21.427016,26,0,26
2022/12/15,07:12:42,430,173.5,21.477849,26,0,28
2022/12/15,07:17:43,435,190.25,21.528683,28,1,29
2022/12/15,07:22:45,440,207,21.579516,29,1,27
2022/12/15,07:27:49,445,223.75,21.630349,27,1,27
2022/12/15,07:32:49,450,240.5,21.681182,27,1,27
2022/12/15,07:37:50,455,257.25,21.732015,27,1,28
2022/12/15,07:42:51,460,274,21.782848,28,1,27
2022/12/15,07:47:50,465,290.75,21.833682,27,1,27
2022/12/15,07:52:52,470,307.5,21.884515,27,1,27
2022/12/15,07:57:57,475,324.25,21.935348,27,1,28
2022/12/15,08:02:58,480,341,21.986181,28,1,28
2022/12/15,08:08:01,485,358.166667,22.010348,28,1,28
2022/12/15,08:13:02,490,375.333333,22.034515,28,1,28
2022/12/15,08:18:01,495,392.5,22.058681,28,1,29
2022/12/15,08:23:03,500,409.666667,22.082848,29,1,29
2022/12/15,08:28:05,505,426.833333,22.107015,29,1,30
2022/12/15,08:33:05,510,444,22.131182,30,1,30
2022/12/15,08:38:06,515,461.166667,22.155348,30,1,30
2022/12/15,08:43:08,520,478.333333,22.179515,30,1,31
2022/12/15,08:48:08,525,495.5,22.203682,31,1,31
2022/12/15,08:53:12,530,512.666667,22.227849,31,1,31
2022/12/15,08:58:13,535,529.833333,22.252015,31,1,32
2022/12/15,09:03:15,540,547,22.276182,32,1,32
2022/12/15,09:08:15,545,561.333333,22.487015,32,1,32
2022/12/15,09:13:17,550,575.666667,22.697849,32,1,32
2022/12/15,09:18:18,555,590,22.908682,32,1,32
2022/12/15,09:23:17,560,604.333333,23.119516,32,1,32
2022/12/15,09:28:18,565,618.666667,23.330349,32,1,33
2022/12/15,09:33:20,570,633,23.541183,33,1,33
2022/12/15,09:38:22,575,647.333333,23.752016,33,1,32
2022/12/15,09:43:23,580,661.666667,23.962849,32,1,31
2022/12/15,09:48:24,585,676,24.173683,31,1,32
2022/12/15,09:53:24,590,690.333333,24.384516,32,1,33
2022/12/15,09:58:25,595,704.666667,24.59535,33,1,34
2022/12/15,10:03:26,600,719,24.806183,34,1,33
2022/12/15,10:08:26,605,732.75,24.78285,33,1,34
2022/12/15,10:13:27,610,746.5,24.759516,34,1,34
2022/12/15,10:18:28,615,760.25,24.736183,34,1,34
2022/12/15,10:23:30,620,774,24.712849,34,1,34
2022/12/15,10:28:30,625,787.75,24.689516,34,1,34
2022/12/15,10:33:32,630,801.5,24.666183,34,1,34
2022/12/15,10:38:33,635,815.25,24.642849,34,1,34
2022/12/15,10:43:34,640,829,24.619516,34,1,34
2022/12/15,10:48:34,645,842.75,24.596182,34,1,34
2022/12/15,10:53:34,650,856.5,24.572849,34,1,34
2022/12/15,10:58:35,655,870.25,24.549515,34,1,34
2022/12/15,11:03:35,660,884,24.526182,34,1,34
2022/12/15,11:08:35,665,894.583333,24.600349,34,1,34
2022/12/15,11:13:34,670,905.166667,24.674515,34,1,34
2022/12/15,11:18:35,675,915.75,24.748682,34,1,34
2022/12/15,11:23:35,680,926.333333,24.822849,34,1,34
2022/12/15,11:28:47,685,936.916667,24.897015,34,1,35
2022/12/15,11:33:50,690,947.5,24.971182,35,1,34
2022/12/15,11:38:51,695,958.083333,25.045349,34,1,34
2022/12/15,11:43:51,700,968.666667,25.119515,34,1,35
2022/12/15,11:48:51,705,979.25,25.193682,35,1,35
2022/12/15,11:53:52,710,989.833333,25.267849,35,1,35
2022/12/15,11:58:52,715,1000.416667,25.342015,35,1,35
2022/12/15,12:03:53,720,1011,25.416182,35,1,35
2022/12/15,12:08:54,725,1013.833333,25.430349,35,1,35
2022/12/15,12:13:56,730,1016.666667,25.444515,35,1,35
2022/12/15,12:18:57,735,1019.5,25.458682,35,1,35
2022/12/15,12:23:57,740,1022.333333,25.472849,35,1,36
2022/12/15,12:28:57,745,1025.166667,25.487015,36,1,35
2022/12/15,12:34:00,750,1028,25.501182,35,1,35
2022/12/15,12:39:00,755,1030.833333,25.515349,35,1,35
2022/12/15,12:44:00,760,1033.666667,25.529515,35,1,35
2022/12/15,12:49:00,765,1036.5,25.543682,35,1,36
2022/12/15,12:54:00,770,1039.333333,25.557849,36,1,36
2022/12/15,12:59:03,775,1042.166667,25.572015,36,1,35
2022/12/15,13:04:04,780,1045,25.586182,35,1,36
2022/12/15,13:09:03,785,1042.583333,25.591182,36,1,36
2022/12/15,13:14:05,790,1040.166667,25.596182,36,1,36
2022/12/15,13:19:04,795,1037.75,25.601182,36,1,36
2022/12/15,13:24:06,800,1035.333333,25.606182,36,1,36
2022/12/15,13:29:07,805,1032.916667,25.611182,36,1,36
2022/12/15,13:34:08,810,1030.5,25.616183,36,1,36
2022/12/15,13:39:08,815,1028.083333,25.621183,36,1,36
2022/12/15,13:44:10,820,1025.666667,25.626183,36,1,36
2022/12/15,13:49:12,825,1023.25,25.631183,36,1,36
2022/12/15,13:54:13,830,1020.833333,25.636183,36,1,36
2022/12/15,13:59:13,835,1018.416667,25.641183,36,1,36
2022/12/15,14:04:16,840,1016,25.646183,36,1,37
2022/12/15,14:09:16,845,997.333333,25.646183,37,1,37
2022/12/15,14:14:16,850,978.666667,25.646183,37,1,37
2022/12/15,14:19:18,855,960,25.646183,37,1,37
2022/12/15,14:24:19,860,941.333333,25.646183,37,1,37
2022/12/15,14:29:18,865,922.666667,25.646183,37,1,38
2022/12/15,14:34:18,870,904,25.646183,38,1,37
2022/12/15,14:39:18,875,885.333333,25.646183,37,1,37
2022/12/15,14:44:20,880,866.666667,25.646183,37,1,38
2022/12/15,14:49:20,885,848,25.646183,38,1,38
2022/12/15,14:54:21,890,829.333333,25.646183,38,1,37
2022/12/15,14:59:21,895,810.666667,25.646183,37,1,37
2022/12/15,15:04:25,900,792,25.646183,37,1,37
2022/12/15,15:09:26,905,790.083333,25.65535,37,1,37
2022/12/15,15:14:26,910,788.166667,25.664516,37,1,37
2022/12/15,15:19:25,915,786.25,25.673683,37,1,38
2022/12/15,15:24:26,920,784.333333,25.682849,38,1,37
2022/12/15,15:29:25,925,782.416667,25.692016,37,1,36
2022/12/15,15:34:27,930,780.5,25.701183,36,1,37
2022/12/15,15:39:26,935,778.583333,25.710349,37,1,36
2022/12/15,15:44:27,940,776.666667,25.719516,36,1,36
2022/12/15,15:49:28,945,774.75,25.728682,36,1,36
2022/12/15,15:54:29,950,772.833333,25.737849,36,1,36
2022/12/15,15:59:30,955,770.916667,25.747015,36,1,36
2022/12/15,16:04:31,960,769,25.756182,36,1,35
2022/12/15,16:09:33,965,757.75,25.731182,35,1,35
2022/12/15,16:14:37,970,746.5,25.706182,35,1,36
2022/12/15,16:19:38,975,735.25,25.681182,36,1,35
2022/12/15,16:24:39,980,724,25.656182,35,1,35
2022/12/15,16:29:39,985,712.75,25.631182,35,1,35
2022/12/15,16:34:39,990,701.5,25.606182,35,1,35
2022/12/15,16:39:41,995,690.25,25.581182,35,1,35
2022/12/15,16:44:42,1000,679,25.556182,35,1,34
2022/12/15,16:49:46,1005,667.75,25.531182,34,1,34
2022/12/15,16:54:48,1010,656.5,25.506182,34,1,34
2022/12/15,16:59:50,1015,645.25,25.481182,34,1,34
2022/12/15,17:04:51,1020,634,25.456182,34,1,33
2022/12/15,17:09:54,1025,616.25,25.452015,33,1,33
2022/12/15,17:14:55,1030,598.5,25.447849,33,1,33
2022/12/15,17:19:56,1035,580.75,25.443682,33,1,33
2022/12/15,17:24:55,1040,563,25.439515,33,1,32
2022/12/15,17:29:56,1045,545.25,25.435348,32,1,32
2022/12/15,17:34:56,1050,527.5,25.431182,32,1,32
2022/12/15,17:39:56,1055,509.75,25.427015,32,1,32
2022/12/15,17:44:56,1060,492,25.422848,32,1,32
2022/12/15,17:49:57,1065,474.25,25.418681,32,1,31
2022/12/15,17:54:57,1070,456.5,25.414515,31,1,31
2022/12/15,17:59:58,1075,438.75,25.410348,31,1,31
2022/12/15,18:04:58,1080,421,25.406181,31,1,31
2022/12/15,18:10:00,1085,402.083333,25.288681,31,1,30
2022/12/15,18:15:00,1090,383.166667,25.171181,30,1,29
2022/12/15,18:19:59,1095,364.25,25.053681,29,1,28
2022/12/15,18:25:01,1100,345.333333,24.936181,28,1,27
2022/12/15,18:30:03,1105,326.416667,24.818681,27,1,27
2022/12/15,18:35:02,1110,307.5,24.701181,27,1,26
2022/12/15,18:40:03,1115,288.583333,24.583681,26,1,26
2022/12/15,18:45:06,1120,269.666667,24.466181,26,1,25
2022/12/15,18:50:07,1125,250.75,24.348681,25,1,25
2022/12/15,18:55:08,1130,231.833333,24.231181,25,1,25
2022/12/15,19:00:09,1135,212.916667,24.113681,25,1,25
2022/12/15,19:05:10,1140,194,23.996181,25,1,24
2022/12/15,19:10:11,1145,180.583333,23.923681,24,1,24
2022/12/15,19:15:12,1150,167.166667,23.851181,24,1,24
2022/12/15,19:20:13,1155,153.75,23.778682,24,1,24
2022/12/15,19:25:13,1160,140.333333,23.706182,24,1,24
2022/12/15,19:30:15,1165,126.916667,23.633682,24,1,24
2022/12/15,19:35:16,1170,113.5,23.561182,24,1,24
2022/12/15,19:40:16,1175,100.083333,23.488682,24,1,24
2022/12/15,19:45:18,1180,86.666667,23.416182,24,1,24
2022/12/15,19:50:22,1185,73.25,23.343683,24,1,24
2022/12/15,19:55:23,1190,59.833333,23.271183,24,1,24
2022/12/15,20:00:23,1195,46.416667,23.198683,24,1,24
2022/12/15,20:05:22,1200,33,23.126183,24,1,24
2022/12/15,20:10:22,1205,30.25,23.097016,24,1,24
2022/12/15,20:15:23,1210,27.5,23.06785,24,1,24
2022/12/15,20:20:22,1215,24.75,23.038683,24,1,24
2022/12/15,20:25:23,1220,22,23.009516,24,1,24
2022/12/15,20:30:24,1225,19.25,22.980349,24,1,24
2022/12/15,20:35:26,1230,16.5,22.951183,24,1,23
2022/12/15,20:40:27,1235,13.75,22.922016,23,1,23
2022/12/15,20:45:27,1240,11,22.892849,23,1,23
2022/12/15,20:50:28,1245,8.25,22.863682,23,1,23
2022/12/15,20:55:30,1250,5.5,22.834516,23,1,23
2022/12/15,21:00:30,1255,2.75,22.805349,23,1,23
2022/12/15,21:05:30,1260,0,22.776182,23,1,23
2022/12/15,21:10:31,1265,0,22.709515,23,1,23
2022/12/15,21:15:31,1270,0,22.642849,23,1,23
2022/12/15,21:20:31,1275,0,22.576182,23,1,23
2022/12/15,21:25:32,1280,0,22.509516,23,1,23
2022/12/15,21:30:31,1285,0,22.442849,23,1,23
2022/12/15,21:35:32,1290,0,22.376183,23,1,23
2022/12/15,21:40:33,1295,0,22.309516,23,1,23
2022/12/15,21:45:33,1300,0,22.242849,23,1,23
2022/12/15,21:50:33,1305,0,22.176183,23,1,23
2022/12/15,21:55:34,1310,0,22.109516,23,1,23
2022/12/15,22:00:33,1315,0,22.04285,23,1,23
2022/12/15,22:05:35,1320,0,21.976183,23,1,23
2022/12/15,22:10:37,1325,0,21.964516,23,1,23
2022/12/15,22:15:37,1330,0,21.95285,23,1,23
2022/12/15,22:20:38,1335,0,21.941183,23,1,23
2022/12/15,22:25:38,1340,0,21.929516,23,1,23
2022/12/15,22:30:39,1345,0,21.917849,23,1,23
2022/12/15,22:35:39,1350,0,21.906183,23,1,23
2022/12/15,22:40:39,1355,0,21.894516,23,1,23
2022/12/15,22:45:39,1360,0,21.882849,23,1,23
2022/12/15,22:50:39,1365,0,21.871182,23,1,23
2022/12/15,22:55:40,1370,0,21.859516,23,1,23
2022/12/15,23:00:40,1375,0,21.847849,23,1,23
2022/12/15,23:05:40,1380,0,21.836182,23,1,23
2022/12/15,23:10:39,1385,0,21.840291,23,1,23
2022/12/15,23:15:39,1390,0,21.8444,23,1,23
2022/12/15,23:20:48,1395,0,21.848509,23,1,23
2022/12/15,23:25:49,1400,0,21.852618,23,1,23
2022/12/15,23:30:53,1405,0,21.856727,23,1,23
2022/12/15,23:35:55,1410,0,21.860837,23,1,23
2022/12/15,23:40:56,1415,0,21.864946,23,1,23
2022/12/15,23:45:57,1420,0,21.869055,23,0,23
2022/12/15,23:50:57,1425,0,21.873164,23,0,24
2022/12/15,23:55:57,1430,0,21.877273,24,0,24
2022/12/16,00:06:36,5,0,20.706182,24,0,25
2022/12/16,00:11:35,10,0,20.691637,25,0,24
2022/12/16,00:16:36,15,0,20.677091,24,0,24
2022/12/16,00:21:35,20,0,20.662546,24,0,24
2022/12/16,00:26:37,25,0,20.648001,24,0,24
2022/12/16,00:31:38,30,0,20.633455,24,0,24
2022/12/16,00:36:37,35,0,20.61891,24,0,24
2022/12/16,00:41:39,40,0,20.604364,24,0,24
2022/12/16,00:46:41,45,0,20.589819,24,0,24
2022/12/16,00:51:42,50,0,20.575274,24,0,24
2022/12/16,00:56:52,55,0,20.560728,24,0,24
2022/12/16,01:01:54,60,0,20.546183,24,0,24
2022/12/16,01:06:53,65,0,20.524516,24,0,23
2022/12/16,01:11:54,70,0,20.50285,23,0,23
2022/12/16,01:16:59,75,0,20.481183,23,0,23
2022/12/16,01:22:01,80,0,20.459516,23,0,23
2022/12/16,01:27:03,85,0,20.437849,23,0,23
2022/12/16,01:32:04,90,0,20.416183,23,0,23
2022/12/16,01:37:04,95,0,20.394516,23,0,23
2022/12/16,01:42:04,100,0,20.372849,23,0,23
2022/12/16,01:47:05,105,0,20.351182,23,0,22
2022/12/16,01:52:07,110,0,20.329516,22,0,22
2022/12/16,01:57:09,115,0,20.307849,22,0,22
2022/12/16,02:02:09,120,0,20.286182,22,0,22
2022/12/16,02:07:08,125,0,20.287015,22,0,22
2022/12/16,02:12:14,130,0,20.287849,22,0,22
2022/12/16,02:17:14,135,0,20.288682,22,0,22
2022/12/16,02:22:16,140,0,20.289516,22,0,22
2022/12/16,02:27:15,145,0,20.290349,22,0,22
2022/12/16,02:32:23,150,0,20.291183,22,0,22
2022/12/16,02:37:25,155,0,20.292016,22,0,22
2022/12/16,02:42:26,160,0,20.292849,22,0,22
2022/12/16,02:47:27,165,0,20.293683,22,0,22
2022/12/16,02:52:27,170,0,20.294516,22,0,22
2022/12/16,02:57:28,175,0,20.29535,22,0,22
2022/12/16,03:02:29,180,0,20.296183,22,0,22
2022/12/16,03:07:30,185,0,20.24785,22,0,22
2022/12/16,03:12:30,190,0,20.199516,22,0,22
2022/12/16,03:17:30,195,0,20.151183,22,0,22
2022/12/16,03:22:30,200,0,20.10285,22,0,22
2022/12/16,03:27:31,205,0,20.054516,22,0,22
2022/12/16,03:32:32,210,0,20.006183,22,0,21
2022/12/16,03:37:33,215,0,19.95785,21,0,21
2022/12/16,03:42:33,220,0,19.909516,21,0,21
2022/12/16,03:47:33,225,0,19.861183,21,0,21
2022/12/16,03:52:33,230,0,19.81285,21,0,21
2022/12/16,03:57:33,235,0,19.764516,21,0,21
2022/12/16,04:02:33,240,0,19.716183,21,0,21
2022/12/16,04:07:33,245,0,19.706183,21,0,21
2022/12/16,04:12:35,250,0,19.696183,21,0,21
2022/12/16,04:17:36,255,0,19.686183,21,0,21
2022/12/16,04:22:35,260,0,19.676183,21,0,21
2022/12/16,04:27:37,265,0,19.666183,21,0,21
2022/12/16,04:32:36,270,0,19.656183,21,0,21
2022/12/16,04:37:40,275,0,19.646182,21,0,21
2022/12/16,04:42:41,280,0,19.636182,21,0,22
2022/12/16,04:47:41,285,0,19.626182,22,0,22
2022/12/16,04:52:42,290,0,19.616182,22,0,22
2022/12/16,04:57:44,295,0,19.606182,22,0,22
2022/12/16,05:02:45,300,0,19.596182,22,0,22
2022/12/16,05:07:46,305,0.583333,19.612849,22,0,22
2022/12/16,05:12:46,310,1.166667,19.629516,22,0,22
2022/12/16,05:17:48,315,1.75,19.646182,22,0,22
2022/12/16,05:22:48,320,2.333333,19.662849,22,0,22
2022/12/16,05:27:49,325,2.916667,19.679516,22,0,22
2022/12/16,05:32:49,330,3.5,19.696183,22,0,22
2022/12/16,05:37:49,335,4.083333,19.712849,22,0,22
2022/12/16,05:42:50,340,4.666667,19.729516,22,0,22
2022/12/16,05:47:49,345,5.25,19.746183,22,0,22
2022/12/16,05:52:51,350,5.833333,19.76285,22,0,22
2022/12/16,05:57:51,355,6.416667,19.779516,22,0,22
2022/12/16,06:02:52,360,7,19.796183,22,0,22
2022/12/16,06:07:51,365,13.833333,19.879516,22,0,22
2022/12/16,06:12:53,370,20.666667,19.96285,22,0,22
2022/12/16,06:17:54,375,27.5,20.046183,22,0,23
2022/12/16,06:22:54,380,34.333333,20.129516,23,0,23
2022/12/16,06:27:54,385,41.166667,20.21285,23,0,23
2022/12/16,06:32:55,390,48,20.296183,23,0,24
2022/12/16,06:37:55,395,54.833333,20.379516,24,0,26
2022/12/16,06:42:56,400,61.666667,20.46285,26,0,27
2022/12/16,06:47:58,405,68.5,20.546183,27,1,29
2022/12/16,06:52:58,410,75.333333,20.629516,29,1,27
2022/12/16,06:58:00,415,82.166667,20.71285,27,1,25
2022/12/16,07:03:00,420,89,20.796183,25,1,24
2022/12/16,07:08:01,425,98.916667,20.807016,24,1,24
2022/12/16,07:13:01,430,108.833333,20.81785,24,1,24
2022/12/16,07:18:05,435,118.75,20.828683,24,1,24
2022/12/16,07:23:06,440,128.666667,20.839516,24,1,24
2022/12/16,07:28:07,445,138.583333,20.850349,24,1,24
2022/12/16,07:33:09,450,148.5,20.861183,24,1,23
2022/12/16,07:38:08,455,158.416667,20.872016,23,1,23
2022/12/16,07:43:10,460,168.333333,20.882849,23,1,24
2022/12/16,07:48:10,465,178.25,20.893682,24,1,24
2022/12/16,07:53:12,470,188.166667,20.904516,24,1,24
2022/12/16,07:58:12,475,198.083333,20.915349,24,1,24
2022/12/16,08:03:14,480,208,20.926182,24,1,24
2022/12/16,08:08:15,485,231.75,20.947015,24,1,24
2022/12/16,08:13:15,490,255.5,20.967849,24,1,25
2022/12/16,08:18:16,495,279.25,20.988682,25,1,26
2022/12/16,08:23:16,500,303,21.009515,26,1,26
2022/12/16,08:28:15,505,326.75,21.030349,26,1,25
2022/12/16,08:33:16,510,350.5,21.051182,25,1,25
2022/12/16,08:38:16,515,374.25,21.072015,25,1,26
2022/12/16,08:43:15,520,398,21.092849,26,1,26
2022/12/16,08:48:16,525,421.75,21.113682,26,1,27
2022/12/16,08:53:16,530,445.5,21.134515,27,1,28
2022/12/16,08:58:17,535,469.25,21.155349,28,1,28
2022/12/16,09:03:17,540,493,21.176182,28,1,30
2022/12/16,09:08:16,545,495.25,21.245349,30,1,28
2022/12/16,09:13:17,550,497.5,21.314515,28,1,27
2022/12/16,09:18:19,555,499.75,21.383682,27,1,27
2022/12/16,09:23:18,560,502,21.452849,27,1,28
2022/12/16,09:28:19,565,504.25,21.522015,28,1,27
2022/12/16,09:33:20,570,506.5,21.591182,27,1,26
2022/12/16,09:38:20,575,508.75,21.660349,26,1,26
2022/12/16,09:43:21,580,511,21.729515,26,1,26
2022/12/16,09:48:23,585,513.25,21.798682,26,1,26
2022/12/16,09:53:24,590,515.5,21.867849,26,1,27
2022/12/16,09:58:26,595,517.75,21.937015,27,1,27
2022/12/16,10:03:25,600,520,22.006182,27,1,30
2022/12/16,10:08:29,605,519.916667,21.957015,30,1,29
2022/12/16,10:13:30,610,519.833333,21.907849,29,1,26
2022/12/16,10:18:31,615,519.75,21.858682,26,1,25
